おなじ	同じ	同: 500, 同: 500
どうじつ	同日	同: 500, 日: 500, 同: 500
どうじ	同時	同: 500, 時: 500, 同: 500
みょうじ	名字	名: 500, 字: 500, 名: 500
な	名	名: 500, 名: 500
めいきょく	名曲	名: 500, 曲: 1000, 名: 500
ゆうめい	有名	有: 500, 名: 500, 有: 500
しめい	氏名	氏: 500, 名: 500, 氏: 500
めいしょ	名所	名: 500, 所: 500, 名: 500
めいぶつ	名物	名: 500, 物: 500, 名: 500
なごや	名古屋	名: 500, 古: 1000, 屋: 1000, 名: 500
かな	仮名	仮: 1500, 名: 500, 仮: 1500
ほうこう	方向	方: 500, 向: 500, 方: 500
むく	向く	向: 500, 向: 500
むこう	向こう	向: 500, 向: 500
むける	向ける	向: 500, 向: 500
むけ	〜向け	向: 500
わふう	和風	和: 500, 風: 1000, 和: 500
へいわ	平和	平: 500, 和: 500, 平: 500
わしょく	和食	和: 500, 食: 500, 和: 500
わしつ	和室	和: 500, 室: 1000, 和: 500
わふく	和服	和: 500, 服: 1000, 和: 500
よん	四	四: 500, 四: 500
しがつ	四月	四: 500, 月: 500, 四: 500
よっか	四日	四: 500, 日: 500, 四: 500
よっつ	四つ	四: 500, 四: 500
よんひゃく	四百	四: 500, 百: 500, 四: 500
しかく	四角	四: 500, 角: 1000, 四: 500
しこく	四国	四: 500, 国: 500, 四: 500
かい	〜回	回: 500
まわる	回る	回: 500, 回: 500
まいかい	毎回	毎: 500, 回: 500, 毎: 500
じかい	次回	次: 500, 回: 500, 次: 500
はしりまわる	走り回る	走: 1000, 回: 500, 走: 1000
まわす	回す	回: 500, 回: 500
かいてん	回転	回: 500, 転: 500, 回: 500
くに	国	国: 500, 国: 500
てんごく	天国	天: 1000, 国: 500, 天: 1000
がいこく	外国	外: 500, 国: 500, 外: 500
べいこく	米国	米: 500, 国: 500, 米: 500
こくほう	国宝	国: 500, 宝: 1500, 国: 500
こくおう	国王	国: 500, 王: 1000, 国: 500
こくみん	国民	国: 500, 民: 500, 国: 500
つち	土	土: 500, 土: 500
とち	土地	土: 500, 地: 500, 土: 500
どせい	土星	土: 500, 星: 1000, 土: 500
ち	地	地: 500, 地: 500
ちず	地図	地: 500, 図: 1000, 地: 500
くさち	草地	草: 1000, 地: 500, 草: 1000
ちり	地理	地: 500, 理: 500, 地: 500
きじ	生地	生: 500, 地: 500, 生: 500
ろじ	路地	路: 1000, 地: 500, 路: 1000
ばしょ	場所	場: 500, 所: 500, 場: 500
こうじょう	工場	工: 500, 場: 500, 工: 500
やくば	役場	役: 500, 場: 500, 役: 500
のうじょう	農場	農: 500, 場: 500, 農: 500
こえ	声	声: 500, 声: 500
おおごえ	大声	大: 500, 声: 500, 大: 500
こごえ	小声	小: 500, 声: 500, 小: 500
うる	売る	売: 500, 売: 500
はつばい	発売	発: 500, 売: 500, 発: 500
うれる	売れる	売: 500, 売: 500
そと	外	外: 500, 外: 500
はずれ	外れ	外: 500, 外: 500
はずれる	外れる	外: 500, 外: 500
がいらい	外来	外: 500, 来: 500, 外: 500
かいがい	海外	海: 500, 外: 500, 海: 500
たいがい	対外	対: 500, 外: 500, 対: 500
がいらいご	外来語	外: 500, 来: 500, 語: 500, 外: 500
おおい	多い	多: 500, 多: 500
よる	夜	夜: 500, 夜: 500
おおきい	大きい	大: 500, 大: 500
おおきさ	大きさ	大: 500, 大: 500
たいした	大した	大: 500, 大: 500
たいき	大気	大: 500, 気: 500, 大: 500
だいがく	大学	大: 500, 学: 500, 大: 500
おおもじ	大文字	大: 500, 文: 500, 字: 500, 大: 500
だいがくせい	大学生	大: 500, 学: 500, 生: 500, 大: 500
おおきく	大きく	大: 500, 大: 500
おおぞら	大空	大: 500, 空: 500, 大: 500
たいやく	大役	大: 500, 役: 500, 大: 500
しりつだいがく	私立大学	私: 500, 立: 500, 大: 500, 学: 500, 私: 500
しだい	私大	私: 500, 大: 500, 私: 500
だいがくいん	大学院	大: 500, 学: 500, 院: 500, 大: 500
うしなう	失う	失: 500, 失: 500
しつれい	失礼	失: 500, 礼: 1500, 失: 500
おんな	女	女: 500, 女: 500
おんなのこ	女の子	女: 500, 子: 500, 女: 500
じょし	女子	女: 500, 子: 500, 女: 500
じょおう	女王	女: 500, 王: 1000, 女: 500
おうじょ	王女	王: 1000, 女: 500, 王: 1000
