そう	惣	all
そう	曹	office
そう	槽	vat
そう	綜	rule
そう	聡	wise
そう	荘	villa
そう	蒼	blue
そう	藻	seaweed
そう	遭	encounter
ぞく	賊	burglar
た	汰	luxury
だ	堕	degenerate
だ	惰	lazy
たい	怠	neglect
たい	胎	womb
たい	黛	blackened eyebrows
ちょう	鯛	sea bream
よう	鷹	hawk
たく	啄	peck
たく	琢	polish
だく	濁	voiced
し	只	only
たん	但	however
しん	辰	sign of the dragon
そん	巽	southeast
たん	丹	rust-colored
たん	旦	daybreak
たん	胆	gall bladder
だん	檀	cedar
ち	智	wisdom
ち	痴	stupid
ちく	逐	pursue
ちつ	秩	regularity
ちつ	窒	plug up
ちゃく	嫡	legitimate wife
ちゅう	衷	inmost
ちゅう	鋳	casting
ちょ	猪	boar
ちょう	弔	condolences
ちょう	暢	stretch
ちょう	脹	dilate
ちょう	腸	intestines
ちょう	蝶	butterfly
ちょく	勅	imperial order
ちん	朕	majestic plural
ちん	鎮	tranquilize
ちん	陳	exhibit
つい	椎	oak
ちょう	塚	hillock
き	槻	Zelkova tree
し	漬	pickling
ちょう	蔦	vine
ちん	椿	camellia
へい	坪	two-mat area
ちゅう	紬	pongee (a knotted silk cloth)
てい	貞	upright
てい	呈	display
てい	悌	serving our elders
てい	禎	happiness
てい	艇	rowboat
てい	逓	relay
てい	邸	residence
てつ	迭	transfer
と	杜	woods
とう	悼	lament
とう	搭	board
とう	痘	pox
とう	謄	mimeograph
とう	騰	inflation
しょう	憧	yearn after
とうげ	峠	mountain peak
とく	匿	hide
とく	篤	fervent
とつ	凸	convex
いん	寅	sign of the tiger
ゆう	酉	west
とん	屯	barracks
しゅん	惇	sincere
とん	敦	industry
な	那	what?
なぎ	凪	lull
なつ	捺	press
なん	楠	camphor tree
に	弐	two
にょう	尿	urine
ない	乃	from
し	之	of
は	巴	comma-design
は	覇	hegemony
ばい	媒	mediator
ばい	賠	compensation
ばい	陪	obeisance
しゅう	萩	bush clover
はく	拍	clap
はく	舶	liner
ばく	縛	truss
ちょう	肇	beginning
ばつ	伐	fell
しゅん	隼	falcon
はん	帆	sail
はん	畔	paddy ridge
はん	藩	clan
はん	煩	anxiety
ばん	蛮	barbarian
ひ	卑	lowly
ひ	披	expose
ひつ	泌	ooze
ひ	碑	tombstone
ひ	緋	scarlet
ひ	罷	quit
び	眉	eyebrow
しゅ	柊	holly
げん	彦	lad
えん	媛	beautiful woman
ひょう	彪	spotted
びょう	苗	seedling
ひん	彬	refined
ひん	賓	V.I.P.
ふ	扶	aid
ふ	芙	lotus
ふ	譜	musical score
ふ	賦	levy
ふ	赴	proceed
ふ	附	affixed
ぶ	侮	scorn
ふう	楓	maple
ろ	蕗	butterbur
ふく	伏	prostrated
ふん	噴	erupt
ふん	憤	aroused
へい	丙	third class
へい	弊	abuse
へき	碧	blue
へん	偏	partial
へん	遍	everywhere
ほ	舗	shop
ほ	甫	for the first time
ほ	輔	help
ぼ	慕	pining
ほう	倣	emulate
ほう	俸	stipend
ほう	奉	observance
ほう	朋	companion
ほう	縫	sew
ほう	胞	placenta
ほう	芳	perfume
ほう	萌	show symptoms of
ほう	飽	sated
ほう	鳳	male mythical bird
ほう	鵬	phoenix
ぼう	傍	bystander
ぼう	剖	divide
ぼう	某	so-and-so
ぼう	紡	spinning
ぼう	肪	obese
ぼう	膨	swell
ぼく	朴	crude
ぼく	睦	intimate
ぼつ	没	drown
ほん	奔	run
ぼん	凡	commonplace
てん	槙	twig
まく	膜	membrane
まさ	柾	straight grain
えき	亦	also
まつ	抹	rub
けん	繭	cocoon
まろ	麿	I
まん	慢	ridicule
し	巳	sign of the snake or serpent
こう	岬	headland
ねん	稔	harvest
りょう	椋	type of deciduous tree
せい	婿	bridegroom
もう	妄	delusion
もう	孟	chief
もう	盲	blind
もう	耗	decrease
もん	紋	family crest
もんめ	匁	monme
や	冶	melting
や	耶	question mark
み	弥	all the more
せい	靖	peaceful
ゆ	愉	pleasure
ゆ	癒	healing
ゆ	諭	rebuke
ゆう	佑	help
ゆう	宥	soothe
ゆう	悠	permanence
ゆう	憂	melancholy
ゆ	柚	citron
ゆう	湧	boil
ゆう	猶	furthermore
ゆう	祐	help
ゆう	邑	village
よう	庸	commonplace
よう	擁	hug
よう	楊	willow
よう	窯	kiln
よう	耀	shine
よう	蓉	lotus
よう	謡	song
よう	遥	far off
ら	羅	gauze
らく	酪	dairy products
らん	欄	column
らん	濫	excessive
らん	藍	indigo
らん	蘭	orchid
り	吏	officer
り	李	plum
り	璃	glassy
り	痢	diarrhea
りゅう	琉	precious stone
りゅう	硫	sulphur
りょ	虜	captive
りょう	亮	clear
りょう	凌	endure
りょう	猟	game-hunting
りょう	稜	angle
りょう	糧	provisions
りょう	諒	fact
りょう	遼	distant
りょう	陵	mausoleum
りん	倫	ethics
りん	厘	rin
りん	琳	jewel
りん	麟	Chinese unicorn
る	瑠	lapis lazuli
るい	累	accumulate
れい	伶	actor
れい	嶺	peak
れい	怜	wise
れい	玲	sound of jewels
れん	廉	bargain
ろ	呂	spine
ろう	楼	watchtower
ろう	浪	wandering
ろく	禄	fief
わ	倭	Yamato
こう	亘	span
ゆう	侑	urge to eat
けい	勁	strong
けい	奎	star
りょう	崚	mountains towering in a row
すい	彗	comet
こう	昴	the Pleiades
あん	晏	late
しん	晨	morning
せい	晟	clear
き	暉	shine
かん	栞	bookmark
や	椰	coconut tree
きゅう	毬	burr
こう	洸	sparkling water
じゅん	洵	alike
こう	滉	deep and broad
そう	漱	gargle
れい	澪	water route
りょう	燎	burn
よう	燿	shine
よう	瑶	beautiful as a jewel
こう	皓	white
ぼう	眸	pupil of the eye
しょう	笙	a reed instrument
りん	綸	thread
しゅう	脩	dried meat
まつ	茉	jasmine
り	莉	jasmine
きん	菫	the violet
じゅん	詢	consult with
しゅん	諄	tedious
きゅう	赳	strong and brave
てき	迪	edify
しょう	頌	eulogy
さつ	颯	sudden
れい	黎	dark
りん	凜	cold
き	熙	bright
